id,user_id,location_id,host_id,address,rate,avg_rating,total_reviews,service_fee,cleaning_fee,occupancy_tax,checkin,checkout,total_cost,adults,children,infants
241,1078,185,106,"691 Mann Village, Hilpertmouth, Georgia",208,4.244053196179999,1361,30,27,31.2,Fri Jun 19 2020 07:57:46 GMT-0700 (PDT),Tue Jun 23 2020 07:57:46 GMT-0700 (PDT),440,2,1,2
242,2173,107,50,"093 Lesch Walks, Reymundoberg, Georgia",300,3.2025236027812225,1893,33,25,45,Fri Apr 24 2020 21:34:18 GMT-0700 (PDT),Sat May 02 2020 21:34:18 GMT-0700 (PDT),824,4,3,2
243,1113,196,241,"455 Jerome Circles, West Thomasstad, New Hampshire",236,3.680004883326852,1204,36,14,35.4,Sun May 17 2020 14:31:55 GMT-0700 (PDT),Fri May 29 2020 14:31:55 GMT-0700 (PDT),1200,2,7,3
244,12,342,79,"644 Tyrel Turnpike, South Elinor, Tennessee",263,4.27316831310398,1416,36,23,39.449999999999996,Wed Jun 24 2020 16:00:57 GMT-0700 (PDT),Thu Jul 02 2020 16:00:57 GMT-0700 (PDT),2272,3,5,1
245,4647,72,44,"901 Shawn Brook, Demetristown, Utah",98,2.964355997471163,335,31,18,14.7,Fri Jun 19 2020 04:55:58 GMT-0700 (PDT),Wed Jun 24 2020 04:55:58 GMT-0700 (PDT),700,2,2,0
246,3466,351,118,"45805 Favian Stream, Breitenbergberg, Rhode Island",88,1.3067482821862373,202,37,30,13.2,Mon Apr 27 2020 16:13:33 GMT-0700 (PDT),Mon May 04 2020 16:13:33 GMT-0700 (PDT),1589,6,3,0
247,4635,359,139,"78477 Samir Fork, Emeliashire, Montana",201,3.5179638061536687,1780,39,27,30.15,Sat Apr 11 2020 15:35:26 GMT-0700 (PDT),Sat Apr 18 2020 15:35:26 GMT-0700 (PDT),931,3,7,3
248,1610,413,46,"574 Hane Parkways, South Josianneland, Idaho",61,1.7746633538302938,1802,40,19,9.15,Wed Jun 10 2020 04:23:27 GMT-0700 (PDT),Thu Jun 11 2020 04:23:27 GMT-0700 (PDT),52,2,9,1
249,2127,169,26,"6622 Rene Shoal, East Emily, Nebraska",251,4.066127239300853,1734,44,28,37.65,Mon May 25 2020 21:27:40 GMT-0700 (PDT),Mon Jun 01 2020 21:27:40 GMT-0700 (PDT),791,4,10,1
250,2076,366,293,"9227 Ora Stream, West Dameon, South Dakota",129,3.7236417818130385,1370,38,10,19.349999999999998,Thu May 21 2020 09:07:19 GMT-0700 (PDT),Thu Jun 04 2020 09:07:19 GMT-0700 (PDT),4088,1,3,0
251,924,332,13,"46322 Schroeder Village, Hartmannchester, Kentucky",124,2.8429149028819216,1867,30,27,18.599999999999998,Sat Jun 13 2020 22:08:56 GMT-0700 (PDT),Sun Jun 14 2020 22:08:56 GMT-0700 (PDT),248,6,11,0
252,2533,60,190,"273 Feest Falls, Lexieborough, Tennessee",111,3.599875477607293,579,38,19,16.65,Wed Jul 01 2020 22:51:21 GMT-0700 (PDT),Tue Jul 07 2020 22:51:21 GMT-0700 (PDT),1662,1,9,0
253,4771,98,27,"29989 Wilber Summit, Oberbrunnerfort, Arizona",227,4.177789760979092,907,47,19,34.05,Tue May 12 2020 13:10:57 GMT-0700 (PDT),Mon May 25 2020 13:10:57 GMT-0700 (PDT),2301,1,0,0
254,4879,65,166,"244 Camilla Bridge, East Monserrat, Idaho",292,3.9162583954528944,716,34,28,43.8,Thu Jun 18 2020 02:24:43 GMT-0700 (PDT),Sat Jun 20 2020 02:24:43 GMT-0700 (PDT),548,5,6,3
255,1483,348,297,"161 Lenora Islands, New Ariside, Alabama",255,4.994991657662164,125,46,17,38.25,Sun Jun 21 2020 12:56:35 GMT-0700 (PDT),Wed Jul 01 2020 12:56:35 GMT-0700 (PDT),2000,4,11,3
256,2948,235,161,"4735 Dejon Run, Thompsonview, Michigan",58,1.187068810115577,1465,44,20,8.7,Sun Jun 28 2020 11:41:05 GMT-0700 (PDT),Sun Jul 12 2020 11:41:05 GMT-0700 (PDT),2114,4,2,3
257,2190,433,172,"49362 Hoyt Crest, Lindgrenfurt, Tennessee",167,3.778793618640732,938,33,13,25.05,Mon Jun 29 2020 19:04:07 GMT-0700 (PDT),Mon Jul 06 2020 19:04:07 GMT-0700 (PDT),364,6,2,2
258,3531,116,0,"0499 Jennifer Viaduct, Port Vince, Alaska",51,3.356326039667099,256,34,26,7.6499999999999995,Wed Apr 22 2020 07:58:40 GMT-0700 (PDT),Tue Apr 28 2020 07:58:40 GMT-0700 (PDT),1740,7,8,1
259,1461,347,181,"7227 Ted Ridges, Lake Wilford, North Carolina",53,1.806098929424368,485,36,30,7.949999999999999,Wed Jun 03 2020 01:00:11 GMT-0700 (PDT),Tue Jun 16 2020 01:00:11 GMT-0700 (PDT),3172,3,12,1
260,1758,59,158,"0473 Brant Ramp, Ottohaven, Idaho",235,3.4468018985728945,537,39,16,35.25,Thu May 21 2020 04:33:49 GMT-0700 (PDT),Sat May 30 2020 04:33:49 GMT-0700 (PDT),657,1,9,0
261,719,488,212,"11352 Obie Ridges, Doylebury, Illinois",170,4.816327385898102,954,35,28,25.5,Thu Jul 02 2020 05:50:03 GMT-0700 (PDT),Thu Jul 09 2020 05:50:03 GMT-0700 (PDT),749,1,9,2
262,1800,175,261,"0355 Hane Forge, East Quincy, Illinois",199,4.615879742084444,203,32,21,29.849999999999998,Mon Jun 15 2020 22:38:24 GMT-0700 (PDT),Sat Jun 20 2020 22:38:24 GMT-0700 (PDT),1160,3,2,0
263,4428,105,139,"10585 Labadie Alley, Johnsview, Tennessee",57,1.6793785528537333,1764,48,21,8.549999999999999,Mon Jul 06 2020 00:54:24 GMT-0700 (PDT),Mon Jul 13 2020 00:54:24 GMT-0700 (PDT),1519,2,1,0
264,3783,89,99,"046 Leffler Circle, South Johannton, Maryland",183,4.892805389571126,1222,43,23,27.45,Fri Jun 26 2020 12:24:47 GMT-0700 (PDT),Thu Jul 02 2020 12:24:47 GMT-0700 (PDT),618,5,2,2
265,1427,472,40,"015 Ian Mountain, Port Albamouth, Kentucky",257,3.138578452644966,974,50,21,38.55,Fri May 15 2020 07:29:37 GMT-0700 (PDT),Tue May 26 2020 07:29:37 GMT-0700 (PDT),3223,2,9,3
266,276,415,33,"9839 Nova Walks, South Hillardborough, Kansas",62,2.212963520141214,1081,36,19,9.299999999999999,Sat May 16 2020 16:15:32 GMT-0700 (PDT),Fri May 22 2020 16:15:32 GMT-0700 (PDT),1794,2,8,3
267,1178,455,250,"83327 Gibson Summit, Tillmantown, Connecticut",205,4.928132428466171,121,32,11,30.75,Tue Jun 09 2020 18:08:02 GMT-0700 (PDT),Tue Jun 16 2020 18:08:02 GMT-0700 (PDT),1505,7,8,0
268,546,18,270,"5910 Carter Dam, Batzbury, Pennsylvania",247,4.1661499258730945,1930,42,12,37.05,Mon Jun 08 2020 19:39:39 GMT-0700 (PDT),Thu Jun 11 2020 19:39:39 GMT-0700 (PDT),735,4,2,3
269,4836,33,20,"84018 Altenwerth Road, Lake Litzyland, Georgia",210,4.546346157345343,1458,47,23,31.5,Thu Apr 09 2020 13:27:52 GMT-0700 (PDT),Tue Apr 14 2020 13:27:52 GMT-0700 (PDT),430,1,7,3
270,2358,88,46,"69675 Mauricio Key, East Esta, Montana",137,1.2379829694698794,493,31,26,20.55,Mon May 18 2020 09:36:16 GMT-0700 (PDT),Sun May 24 2020 09:36:16 GMT-0700 (PDT),618,2,7,1
271,4970,100,184,"31001 Rogers Loop, Lake Elliot, North Carolina",167,1.977448498056706,164,37,18,25.05,Sat May 23 2020 05:29:01 GMT-0700 (PDT),Mon Jun 01 2020 05:29:01 GMT-0700 (PDT),1377,2,6,2
272,2624,316,149,"068 King Stream, Predovicland, Oregon",223,2.0606147215195625,128,47,30,33.449999999999996,Thu Apr 16 2020 04:26:05 GMT-0700 (PDT),Sun Apr 26 2020 04:26:05 GMT-0700 (PDT),1720,6,3,1
273,4080,200,169,"785 Hirthe Canyon, South Celia, Nebraska",78,2.1753424773728396,413,45,12,11.7,Thu May 14 2020 23:06:48 GMT-0700 (PDT),Sat May 23 2020 23:06:48 GMT-0700 (PDT),729,4,7,1
274,3874,87,45,"970 Brady Skyway, East Janessamouth, South Dakota",138,2.91132805212057,1894,33,21,20.7,Sun Jul 05 2020 03:02:43 GMT-0700 (PDT),Mon Jul 06 2020 03:02:43 GMT-0700 (PDT),257,4,3,2
275,3932,304,132,"5702 Bergnaum Parks, North Rex, Arizona",288,3.7947203926239403,1413,43,29,43.199999999999996,Fri May 29 2020 21:55:18 GMT-0700 (PDT),Tue Jun 02 2020 21:55:18 GMT-0700 (PDT),1028,5,5,3
276,168,117,180,"12906 Stoltenberg Brook, Schmelermouth, Nevada",124,1.0540803865623884,192,30,16,18.599999999999998,Mon May 11 2020 21:51:36 GMT-0700 (PDT),Mon May 18 2020 21:51:36 GMT-0700 (PDT),924,5,0,2
277,4557,451,156,"50335 Deckow Squares, Kuvaliston, Connecticut",96,1.9617729260396835,1683,48,30,14.399999999999999,Mon May 11 2020 10:54:09 GMT-0700 (PDT),Wed May 13 2020 10:54:09 GMT-0700 (PDT),480,5,2,0
278,1831,350,292,"59334 Shea Passage, Joeyfort, Hawaii",264,4.078490407933825,816,42,14,39.6,Mon Apr 27 2020 05:12:42 GMT-0700 (PDT),Sun May 10 2020 05:12:42 GMT-0700 (PDT),2210,5,11,1
279,3539,484,196,"994 Bins Fall, Mabellestad, Massachusetts",260,1.4273888251321873,208,37,29,39,Tue May 05 2020 20:58:05 GMT-0700 (PDT),Wed May 13 2020 20:58:05 GMT-0700 (PDT),768,4,3,1
280,3826,449,250,"08300 Abdullah Valleys, Port Zorafurt, Arizona",248,2.923315348532494,552,45,20,37.199999999999996,Tue May 26 2020 12:09:00 GMT-0700 (PDT),Sun May 31 2020 12:09:00 GMT-0700 (PDT),680,4,11,1
281,626,17,119,"66436 Kolby Cove, East Laisha, Georgia",280,1.7379568107690053,1758,46,25,42,Wed Jun 10 2020 06:27:24 GMT-0700 (PDT),Mon Jun 15 2020 06:27:24 GMT-0700 (PDT),1245,6,12,2
282,3010,225,44,"3438 Alysha Corners, Port Raymondstad, Wisconsin",94,4.074150503644313,1987,32,11,14.1,Wed Jul 01 2020 01:37:48 GMT-0700 (PDT),Wed Jul 08 2020 01:37:48 GMT-0700 (PDT),1351,1,4,0
283,528,303,264,"02855 Kacie Path, Priceport, Pennsylvania",242,3.613165588516084,719,38,11,36.3,Fri May 22 2020 02:46:37 GMT-0700 (PDT),Sat May 23 2020 02:46:37 GMT-0700 (PDT),274,7,12,1
284,2878,8,114,"25455 Elwyn Groves, North Antonioville, Maryland",94,2.401360575034962,1536,30,22,14.1,Fri Apr 10 2020 21:23:21 GMT-0700 (PDT),Sun Apr 12 2020 21:23:21 GMT-0700 (PDT),538,4,3,0
285,4153,332,13,"46322 Schroeder Village, Hartmannchester, Kentucky",124,2.8429149028819216,1867,30,27,18.599999999999998,Thu Jul 02 2020 22:44:30 GMT-0700 (PDT),Mon Jul 06 2020 22:44:30 GMT-0700 (PDT),1028,7,8,2
286,4978,37,213,"784 Norene Islands, Geovannyhaven, Louisiana",279,2.1021176763534655,1265,34,28,41.85,Sun Jun 28 2020 04:11:50 GMT-0700 (PDT),Sun Jul 05 2020 04:11:50 GMT-0700 (PDT),1351,2,10,2
287,447,78,20,"86163 Furman Lodge, North Bennettfort, Missouri",86,1.035086008864877,1954,48,11,12.9,Sat Apr 11 2020 02:21:32 GMT-0700 (PDT),Sat Apr 18 2020 02:21:32 GMT-0700 (PDT),798,7,2,3
288,2469,7,148,"570 Heller Wells, Bartonland, Oklahoma",129,3.202380350117338,508,36,15,19.349999999999998,Mon Jun 08 2020 07:03:21 GMT-0700 (PDT),Sun Jun 21 2020 07:03:21 GMT-0700 (PDT),1131,5,9,1
289,4710,49,95,"709 Esmeralda Bypass, New Coy, Florida",75,2.3082538536441772,949,37,18,11.25,Fri May 01 2020 18:33:19 GMT-0700 (PDT),Sat May 02 2020 18:33:19 GMT-0700 (PDT),290,5,6,3
290,3426,149,111,"838 Bartell Turnpike, Juleschester, Montana",99,3.459521581623724,1222,40,19,14.85,Sat Jun 27 2020 00:27:01 GMT-0700 (PDT),Mon Jun 29 2020 00:27:01 GMT-0700 (PDT),134,4,12,1
291,3231,358,267,"8861 Clarissa Vista, Ernserview, Virginia",222,2.0126757823144072,417,48,28,33.3,Sun Jul 05 2020 10:49:54 GMT-0700 (PDT),Thu Jul 09 2020 10:49:54 GMT-0700 (PDT),440,7,3,2
292,4447,481,124,"75642 Lebsack Lights, Hilllfort, Arizona",218,2.3646674776108503,1629,30,27,32.699999999999996,Thu Apr 16 2020 12:24:10 GMT-0700 (PDT),Thu Apr 30 2020 12:24:10 GMT-0700 (PDT),1232,1,0,0
293,1187,205,89,"109 Robin Forges, Edgarberg, New Jersey",157,3.1275890417499275,653,48,22,23.55,Tue Jun 23 2020 22:23:48 GMT-0700 (PDT),Tue Jun 30 2020 22:23:48 GMT-0700 (PDT),574,2,0,3
294,3998,195,3,"75545 Darrel Ports, North Brendan, Tennessee",240,3.3633809786536277,1746,45,23,36,Sat May 02 2020 23:31:51 GMT-0700 (PDT),Tue May 12 2020 23:31:51 GMT-0700 (PDT),780,1,8,2
295,4324,86,165,"3566 Sigrid Gateway, Terryville, Rhode Island",238,1.507034436863677,1431,44,23,35.699999999999996,Mon May 18 2020 18:51:17 GMT-0700 (PDT),Tue May 19 2020 18:51:17 GMT-0700 (PDT),270,3,0,0
296,605,490,103,"437 Towne Curve, New Clemens, New Mexico",109,1.3965535476609712,307,34,29,16.349999999999998,Tue Jun 09 2020 16:30:27 GMT-0700 (PDT),Thu Jun 11 2020 16:30:27 GMT-0700 (PDT),264,7,7,1
297,2133,313,247,"286 Wyman Plaza, Jessieport, Tennessee",165,1.1114441286475703,249,36,21,24.75,Wed Apr 22 2020 16:23:01 GMT-0700 (PDT),Thu Apr 30 2020 16:23:01 GMT-0700 (PDT),512,4,4,3
298,3342,339,285,"0679 Miller Ford, Hoegerland, Tennessee",100,3.6579359383117365,937,35,28,15,Thu Jul 02 2020 17:06:28 GMT-0700 (PDT),Tue Jul 14 2020 17:06:28 GMT-0700 (PDT),2568,3,1,3
299,1253,422,169,"4987 Nico Summit, Jeffreyberg, Texas",160,3.3550719403894624,675,41,28,24,Thu Jun 25 2020 00:40:50 GMT-0700 (PDT),Sun Jun 28 2020 00:40:50 GMT-0700 (PDT),423,1,4,3
300,2746,226,227,"138 Spinka Ford, South Ottilie, Maryland",271,3.265108493357006,1094,32,20,40.65,Fri May 01 2020 12:00:04 GMT-0700 (PDT),Tue May 12 2020 12:00:04 GMT-0700 (PDT),814,5,4,3
301,1855,352,103,"76236 Nichole Lights, Fritzshire, Montana",79,4.405698533049884,1201,33,15,11.85,Thu Jun 11 2020 11:46:42 GMT-0700 (PDT),Sun Jun 14 2020 11:46:42 GMT-0700 (PDT),327,5,6,3
302,2920,444,251,"8545 Larue Squares, Port Frances, Missouri",54,2.502392091826957,36,44,24,8.1,Sat May 16 2020 08:41:16 GMT-0700 (PDT),Wed May 27 2020 08:41:16 GMT-0700 (PDT),2915,5,6,0
303,4970,268,13,"48838 Kuvalis Junctions, Port Mia, Montana",280,4.985061919536445,1028,49,28,42,Sat Apr 25 2020 05:37:22 GMT-0700 (PDT),Sun Apr 26 2020 05:37:22 GMT-0700 (PDT),172,7,10,0
304,1072,481,124,"75642 Lebsack Lights, Hilllfort, Arizona",218,2.3646674776108503,1629,30,27,32.699999999999996,Fri Jun 26 2020 11:55:46 GMT-0700 (PDT),Wed Jul 01 2020 11:55:46 GMT-0700 (PDT),1050,1,6,0
305,4489,173,267,"1252 Clementina Crest, Turnerland, Alaska",130,3.6197998675470804,1611,30,11,19.5,Fri Apr 10 2020 06:58:43 GMT-0700 (PDT),Mon Apr 13 2020 06:58:43 GMT-0700 (PDT),726,1,2,2
306,1441,314,181,"9500 Derek Ford, Nedrachester, Virginia",193,2.8051163563279173,921,32,13,28.95,Tue May 12 2020 19:04:55 GMT-0700 (PDT),Mon May 25 2020 19:04:55 GMT-0700 (PDT),3406,5,6,1
307,81,435,190,"958 Mathilde Springs, East Vaughnbury, Mississippi",255,2.888734927368139,62,40,20,38.25,Tue Jun 30 2020 23:34:48 GMT-0700 (PDT),Tue Jul 07 2020 23:34:48 GMT-0700 (PDT),770,6,7,0
308,2696,202,126,"62665 Gracie Cliff, Ilianaberg, Virginia",117,3.5270838364618684,434,35,28,17.55,Mon May 11 2020 07:26:39 GMT-0700 (PDT),Wed May 13 2020 07:26:39 GMT-0700 (PDT),232,2,1,3
309,2915,2,196,"028 Gabe Cliff, Hayleeville, South Carolina",230,1.166415142295361,953,37,14,34.5,Wed May 20 2020 14:21:56 GMT-0700 (PDT),Sat May 30 2020 14:21:56 GMT-0700 (PDT),2660,7,10,1
310,2578,315,124,"4405 Hettinger Well, Port Consueloberg, Florida",235,2.005162962702926,367,32,19,35.25,Thu Jul 02 2020 09:50:45 GMT-0700 (PDT),Fri Jul 10 2020 09:50:45 GMT-0700 (PDT),1064,4,7,0
311,4242,469,34,"2950 Hickle Islands, Rohanshire, Oklahoma",87,2.7592023724507726,1983,31,17,13.049999999999999,Sat Apr 18 2020 04:11:23 GMT-0700 (PDT),Tue Apr 28 2020 04:11:23 GMT-0700 (PDT),1110,7,0,1
312,2526,289,13,"59946 Logan Spurs, West Arjunside, Wisconsin",185,4.543625291249573,952,31,10,27.75,Sat Jul 04 2020 10:25:02 GMT-0700 (PDT),Wed Jul 15 2020 10:25:02 GMT-0700 (PDT),1914,5,12,3
313,3129,436,217,"30273 Fadel Glen, New Everett, Kentucky",219,3.373370419294952,400,48,26,32.85,Sat Apr 11 2020 09:03:17 GMT-0700 (PDT),Tue Apr 14 2020 09:03:17 GMT-0700 (PDT),618,7,2,3
314,3112,78,20,"86163 Furman Lodge, North Bennettfort, Missouri",86,1.035086008864877,1954,48,11,12.9,Mon May 25 2020 05:02:01 GMT-0700 (PDT),Thu May 28 2020 05:02:01 GMT-0700 (PDT),384,4,2,1
315,2516,231,205,"19362 Sporer Trafficway, Christinehaven, South Carolina",254,1.190194154387408,1452,45,16,38.1,Wed Jun 24 2020 01:35:58 GMT-0700 (PDT),Wed Jul 01 2020 01:35:58 GMT-0700 (PDT),434,3,0,3
316,4524,463,246,"8200 Goodwin Junction, Port Allen, Indiana",69,4.323707657710678,672,46,15,10.35,Fri Apr 17 2020 11:06:43 GMT-0700 (PDT),Sun Apr 26 2020 11:06:43 GMT-0700 (PDT),1044,3,11,3
317,1769,21,95,"921 Ana Fork, Rettaborough, Arizona",117,2.203398922695739,1856,33,29,17.55,Fri Apr 10 2020 11:45:33 GMT-0700 (PDT),Wed Apr 15 2020 11:45:33 GMT-0700 (PDT),1450,6,8,2
318,3505,270,243,"9820 Langosh Parkway, Krajcikton, Nebraska",277,2.328702116110529,1057,41,27,41.55,Sun Jun 21 2020 05:24:42 GMT-0700 (PDT),Fri Jun 26 2020 05:24:42 GMT-0700 (PDT),400,4,2,2
319,169,494,27,"6350 Adams Locks, Lemkebury, Minnesota",289,3.807212160832906,1661,43,19,43.35,Mon Apr 27 2020 01:16:28 GMT-0700 (PDT),Mon May 04 2020 01:16:28 GMT-0700 (PDT),1652,4,8,1
320,2852,251,179,"544 Raheem Estate, South Sadieville, Massachusetts",62,1.4209949117047604,1216,48,15,9.299999999999999,Thu May 14 2020 16:21:28 GMT-0700 (PDT),Fri May 15 2020 16:21:28 GMT-0700 (PDT),51,3,12,0
321,3814,0,14,"75314 Wilderman Corners, Lake Reecefort, Rhode Island",273,3.6295238049998186,1433,30,28,40.949999999999996,Mon Jun 15 2020 02:36:16 GMT-0700 (PDT),Sun Jun 21 2020 02:36:16 GMT-0700 (PDT),462,3,5,3
322,2711,318,176,"97050 Rempel Walk, Gibsontown, Nevada",79,3.4441622770884464,980,37,19,11.85,Sun Jun 28 2020 13:38:31 GMT-0700 (PDT),Sat Jul 04 2020 13:38:31 GMT-0700 (PDT),1140,4,2,1
323,533,340,249,"45582 Celia Estate, East Isacshire, Idaho",161,4.425757032166815,1873,44,26,24.15,Wed May 13 2020 01:02:10 GMT-0700 (PDT),Mon May 25 2020 01:02:10 GMT-0700 (PDT),2088,6,4,1
324,2356,56,207,"59141 Eli Mountains, Hettiebury, Texas",121,2.341221983233506,716,49,22,18.15,Fri Apr 17 2020 19:02:21 GMT-0700 (PDT),Wed Apr 29 2020 19:02:21 GMT-0700 (PDT),2124,1,7,3
325,3426,380,190,"1837 Corrine Fort, East Audra, Kansas",60,4.350647778601782,1864,30,19,9,Fri May 15 2020 21:40:32 GMT-0700 (PDT),Thu May 28 2020 21:40:32 GMT-0700 (PDT),910,2,8,0
326,3957,465,62,"00493 Durgan Alley, Port Chaddside, Wyoming",74,3.5014527055096822,1574,31,27,11.1,Fri May 01 2020 16:26:38 GMT-0700 (PDT),Thu May 14 2020 16:26:38 GMT-0700 (PDT),3289,6,0,1
327,2483,226,227,"138 Spinka Ford, South Ottilie, Maryland",271,3.265108493357006,1094,32,20,40.65,Fri Jun 26 2020 00:01:13 GMT-0700 (PDT),Mon Jul 06 2020 00:01:13 GMT-0700 (PDT),900,3,7,0
328,294,339,285,"0679 Miller Ford, Hoegerland, Tennessee",100,3.6579359383117365,937,35,28,15,Sun May 17 2020 18:21:23 GMT-0700 (PDT),Mon May 25 2020 18:21:23 GMT-0700 (PDT),1920,4,1,2
329,717,126,188,"28933 Sauer Greens, Dominicborough, California",192,3.569547096285727,1735,47,11,28.799999999999997,Thu Apr 23 2020 06:13:21 GMT-0700 (PDT),Thu Apr 30 2020 06:13:21 GMT-0700 (PDT),1421,7,3,2
330,323,87,45,"970 Brady Skyway, East Janessamouth, South Dakota",138,2.91132805212057,1894,33,21,20.7,Thu May 21 2020 02:52:07 GMT-0700 (PDT),Tue May 26 2020 02:52:07 GMT-0700 (PDT),1215,5,3,1
331,1657,366,293,"9227 Ora Stream, West Dameon, South Dakota",129,3.7236417818130385,1370,38,10,19.349999999999998,Tue Jun 16 2020 14:16:34 GMT-0700 (PDT),Mon Jun 29 2020 14:16:34 GMT-0700 (PDT),2782,5,1,2
332,670,205,89,"109 Robin Forges, Edgarberg, New Jersey",157,3.1275890417499275,653,48,22,23.55,Fri May 29 2020 18:09:04 GMT-0700 (PDT),Sat Jun 06 2020 18:09:04 GMT-0700 (PDT),1104,5,7,2
333,1176,451,156,"50335 Deckow Squares, Kuvaliston, Connecticut",96,1.9617729260396835,1683,48,30,14.399999999999999,Thu May 14 2020 14:26:05 GMT-0700 (PDT),Tue May 19 2020 14:26:05 GMT-0700 (PDT),670,4,1,1
334,4371,331,109,"922 Zoey Fort, South Jerroldchester, Illinois",264,1.290909364842593,424,47,28,39.6,Tue Apr 14 2020 08:52:11 GMT-0700 (PDT),Thu Apr 23 2020 08:52:11 GMT-0700 (PDT),2592,2,1,2
335,2897,146,64,"20654 Durgan Unions, New Philipstad, New Mexico",121,2.001931244945526,1246,49,11,18.15,Thu Jun 04 2020 14:57:36 GMT-0700 (PDT),Mon Jun 08 2020 14:57:36 GMT-0700 (PDT),520,6,10,1
336,3837,3,264,"68695 Jast Via, Port Ernaton, Tennessee",201,4.382237614746366,227,31,12,30.15,Wed May 27 2020 07:28:30 GMT-0700 (PDT),Mon Jun 01 2020 07:28:30 GMT-0700 (PDT),935,2,1,1
337,2528,466,23,"644 Joana Causeway, Janiyahaven, Ohio",137,2.765947564211145,722,31,21,20.55,Thu Jun 11 2020 04:49:41 GMT-0700 (PDT),Mon Jun 22 2020 04:49:41 GMT-0700 (PDT),3278,4,11,3
338,2342,326,176,"103 McClure Place, Mikaylaview, South Carolina",195,3.9848407173736105,1129,48,22,29.25,Sun Jun 14 2020 11:30:36 GMT-0700 (PDT),Thu Jun 18 2020 11:30:36 GMT-0700 (PDT),1124,5,11,3
339,4661,93,244,"94047 Quinn Hollow, Port Lesleyton, Minnesota",300,3.863165633749743,364,34,20,45,Fri Jun 05 2020 15:27:44 GMT-0700 (PDT),Wed Jun 17 2020 15:27:44 GMT-0700 (PDT),2052,7,11,3
340,2640,73,201,"0910 Payton Plains, Conradview, Washington",297,3.346646046338525,1503,32,19,44.55,Mon Jun 29 2020 21:28:47 GMT-0700 (PDT),Tue Jun 30 2020 21:28:47 GMT-0700 (PDT),247,2,11,2
341,1188,151,149,"80402 Lueilwitz Pine, Adrianatown, Nebraska",249,4.5539676527401705,1699,37,14,37.35,Fri May 15 2020 01:28:12 GMT-0700 (PDT),Fri May 29 2020 01:28:12 GMT-0700 (PDT),4130,1,10,1
342,3869,76,151,"35530 Pollich Lane, Carterfort, Colorado",235,1.5634229556770667,558,44,29,35.25,Fri Jul 03 2020 05:51:02 GMT-0700 (PDT),Thu Jul 16 2020 05:51:02 GMT-0700 (PDT),754,2,6,0
343,343,39,288,"3216 Nader Freeway, New Michele, New York",270,3.6615524275228815,814,40,25,40.5,Tue Jun 23 2020 19:45:32 GMT-0700 (PDT),Sat Jul 04 2020 19:45:32 GMT-0700 (PDT),990,5,4,2
344,2342,296,231,"365 Cielo Gateway, New Mireillestad, Delaware",169,3.7471425810082604,1208,36,16,25.349999999999998,Sat May 30 2020 12:54:58 GMT-0700 (PDT),Fri Jun 12 2020 12:54:58 GMT-0700 (PDT),2691,5,1,2
345,4212,272,124,"124 Mya Field, Jeromemouth, California",99,4.115807168276252,847,37,12,14.85,Sat Apr 11 2020 15:27:52 GMT-0700 (PDT),Mon Apr 20 2020 15:27:52 GMT-0700 (PDT),1026,6,5,1
346,1156,16,133,"2748 Beier Trafficway, Ankundingville, Arkansas",106,4.414525996241561,365,50,11,15.899999999999999,Tue May 12 2020 16:05:20 GMT-0700 (PDT),Sun May 24 2020 16:05:20 GMT-0700 (PDT),1944,4,9,0
347,382,295,110,"1337 Quitzon Vista, Cleoramouth, Montana",56,1.017601284297996,539,49,30,8.4,Sat May 02 2020 03:55:00 GMT-0700 (PDT),Wed May 13 2020 03:55:00 GMT-0700 (PDT),3014,6,7,3
348,2745,135,75,"793 Martin Row, Taniafurt, Nevada",239,2.393372130169256,1114,41,12,35.85,Sun Jun 07 2020 18:06:12 GMT-0700 (PDT),Thu Jun 11 2020 18:06:12 GMT-0700 (PDT),648,1,11,2
349,3350,184,293,"37675 Oswald Trail, Lake Drake, South Dakota",244,4.5866923579105325,1697,36,18,36.6,Mon Jun 01 2020 11:29:27 GMT-0700 (PDT),Sun Jun 14 2020 11:29:27 GMT-0700 (PDT),2236,2,9,3
350,4157,101,226,"17187 Schneider Turnpike, Bechtelarside, Minnesota",75,4.240015192813595,174,31,28,11.25,Sun Apr 19 2020 11:08:12 GMT-0700 (PDT),Fri May 01 2020 11:08:12 GMT-0700 (PDT),3000,3,6,3
351,3392,251,179,"544 Raheem Estate, South Sadieville, Massachusetts",62,1.4209949117047604,1216,48,15,9.299999999999999,Thu Jun 11 2020 08:04:56 GMT-0700 (PDT),Fri Jun 12 2020 08:04:56 GMT-0700 (PDT),157,2,1,1
352,49,137,84,"517 Kuhic Springs, Wunschberg, Colorado",171,2.6024129654745973,1,42,13,25.65,Mon May 04 2020 08:04:59 GMT-0700 (PDT),Sun May 17 2020 08:04:59 GMT-0700 (PDT),3809,4,8,2
353,4349,140,269,"78881 Kamryn Village, Wilkinsonport, Wyoming",164,3.7077905168416136,278,42,18,24.599999999999998,Mon May 11 2020 02:41:48 GMT-0700 (PDT),Sat May 16 2020 02:41:48 GMT-0700 (PDT),285,3,6,2
354,4285,80,33,"7599 Leffler Light, Dewittville, Idaho",98,1.3436559054738995,355,35,13,14.7,Sun Jun 14 2020 10:57:07 GMT-0700 (PDT),Thu Jun 25 2020 10:57:07 GMT-0700 (PDT),1705,4,10,3
